id,pk,artist,title,category,genre,cdextra,year,track01,track02,track03,track04,ClusterID
100733,ad0e2a0e,Various Artists,Global Celebration: Passages,folk,Ethnic,Ellipsis Arts... CD3233,1993,Ali Hassan Kuban/Henna (Nubian Engagement Song),Zuhura Swaleh & Maulidi Musical Party/Shani (Swahili Taarab We,dding Song),Leiko/H hk mine (Setu Nuptial Song),100733
100734,ad0e410d,Three Mile Limit,Floating Off Somewhere Else,folk,,YEAR: 1996,1996,Back Home (Hours Wasted),Wendy,Downpour,Let Me Play the Fool,100734
100735,ad0e640c,caribe,musica del caribe,folk,,,,loma de belen,yo no tumbo cana,cuando me toca a mi,cielito lindo,100735
100736,ad0ea00c,Grupo Niche,Lo mejor,folk,Salsa,,1994,Hagamos lo que diga el coraz n,Busca por adentro,Cali aj ,Duele mas,100736
100737,ad0eca0d,Charles Gray,Continue 2 Conquer,folk,Gospel,YEAR: 2000 ID3G:  38,2000,Free (Radio Version),Clap You Hands,If You Hear Me,Destiny,100737
100738,ad0fae0c,Allison With One,Broken Sound Vol.2,folk,Gothic,ID3G:  49,,On These Days and Dread (Surdus Mix),While Drifting (drift-float-sink),On These Days (trick of the light mix),Dread (Lt. Citias mix),100738
100739,ad10a20d,Various Artists,Noujoum Rai 4,folk,,,,National De Barbis - Alaoui,Cheb Yazid - Sbri Sbri,Ched Hassni - Aalach Ya Aania,Cheb Yazid - Hia Dounia,100739
100740,ad11351c,Jack Johnson,JOAT #1,folk,Pop-Folk,ID3G: 53,,thug style,who's to say (g.a.t.e.),f-stop blues,inaudible melodies,100740
100741,ae081e0b,Buddy Greene,Praise Harmonica,folk,Gospel,YEAR: 2002 ID3G:  38,2002,What a Friend We Have In Jesus - His Eye is on the Sparrow,Life is Like A Mountain Railroad - This Train,Saviour Like A Shepherd Lead Us - Psalm 23 (Brother James Aire),There is a Balm in Gilead - Amen - Joshua Fit the Battle,100741
100742,ae08270c,Mar a Dolores Pradera,Mar a Dolores Pradera acompa ada por Los Gemelos,folk,Folk,YEAR: 1991,1991,Pozo de Arena,El Sombre Rosa Perfumadito,Tiempo I' Mama,El Parado,100742
100743,ae08740d,Die Jungen Klostertaler,Ja gibt's denn sowas!,folk,folk,,,Ja bibt's denn sowas,Heut' gibt's nur Ramba Zamba,Sepp,Gitarrenfreude,100743
100744,ae087b0d,Jimmy Sturr,Living On Polka Time,folk,,,,Dear Hearts and Gentle People,Speedline,Hey Baby Qu  Pas ,On the Swing,100744
100745,ae08920c,Svanerne,Der' no'en der har det...,folk,,,1991,Der' no'en der har det,Balladen om f tter hans,Santorini,Hold da' helt ferie,100745
100746,ae08da0b,Rafa Almarcha,N meros Antiguos,folk,,,,Si los hombres han llegado hasta la luna ...,A mis amigos,Entreg ndome a t ,Cari o y amor,100746
100747,ae094e0c,Jan Larsen,Gamle danske,folk,Folklore,,,N r der kommer en b d med bananer," h hvor jeg, ih hvor jeg, uh hvor jeg vil","Susanne,Birgitte og Hanne",G  med i Lunden,100747
100748,ae09510c,Jesed,Corazon de Arpa,folk,,,,Corazon de Arpa,Vocacion al amor,Pidiendo limosna,Al pie del tabernaculo,100748
100749,ae098e0d,Skylark,All of It,folk,,,,Fair Jane/Graham Townsend's Jig/Captain White's Jig,Pretty Susan,The Tryst,Heel and Toe,100749
100750,ae0a4c0d,duo balance,Bunter Fleck,folk,,,,diff rents mais tous pareils,no frontiers,"Mein Kind, wir waren Kinder",en m diterran e,100750
100751,ae0a4d0e,Fischer Ch re,Weihnachtskonzert der Fischer Ch re,folk,Chorus,TELDEC,1989,Gloria,"Willkommen, o Heilige Nacht",Wei er Winterwald,Schlittschuhl ufer - Walzer,100751
100752,ae0a5c0e,Cam Waters,Shoetown,folk,Folk,YEAR: 1996 ID3G: 80,1996,Shoetown,Big River,High and Inside,Quinns' Hornpipe,100752
100753,ae0aca0d,Mazinho,Som do mazinho 01,folk,Acoustic,,2002,Wave,Sampa,Yolanda,Travessia,100753
100754,ae0aeb0d,M rtires del comp s,Prohibido d  el cante,folk,Folk/Rock,,2002,Por comp s,La bombilla,Qu  bonito es el amor,Eyacul ,100754
100755,ae0b150c,Muammer Ketencioglu,Karanfili Moruna,folk,Folk,,2001,Kuyubasinda Bakir,Testi Doldurdum Caydan,Beyaz Geyme Toz Olur,Yagcilar Zeybegi (Enstrumental),100755
100756,ae0b860d,Ballycotton,Mondland,folk,Folk,YEAR: 2003 ID3G: 80,2003,JoEh,Dinner with Ina,The Flood,Me in the Middle,100756
100757,ae0bac0d,Ibrahim Tatlises,Selam Olsun,folk,National Folk,,1999,Yetis Ya Muhammed Yetis Ya Ali,Kardas Dala Konaram,Iki Iki Dort Eder,Yolun Sonu Gorunuyor,100757
100758,ae0bb90d,Tom Paxton,Looking For The Moon,folk,Folk,,2002,Looking for the Moon,My Pony Knows the Way,Me and a Couple of Angels,"Easy Now, Easy",100758
100759,ae0bbe0c,Claire Mann,Claire Mann,folk,Celtic,YEAR: 2001 ID3G:  88,2001,Fahey's,Chloe's Passon,The Green Laurels,Cumberland to Colpitts,100759
100760,ae0bce0c,The Hybirds,The Hybirds,folk,Folk,,1998,Ball Of Twine,24,I'm Coming Out,See Me Through,100760
100761,ae0bd20d,Lyle Ford,Lyle Stephen Ford,folk,Folk,YEAR: 1996,1996,Broken Hearts,New Modern Man,Exploding Cigar,Through My Eyes,100761
100762,ae0bd90e,Os Morenos,Pode Chegar,folk,Samba,,,"Pedi Pra Parar, Parou",Amigo Urso,Cordeirinho,Eu Mudei,100762
100763,ae0bf60d,Keller Williams,Spun,folk,,,,Running On Fumes,Tribe,Blazeabago,Thirsty in the Rain,100763
100764,ae0c7c0c,Bubbi,1000 kossa n tt,folk,Folk-Rock,,2003,01 - 1000 kossa n tt,02 - Mamma vinnur og vinnur,03 -  ruggt skj l,04 - Helrei in,100764
100765,ae0c8a0d,Various Artists,Windham Hill Celtic Christmas,folk,Celtic,YEAR: 1995,1995,Phil Cunningham & Manus Lunny/When The Snow Melts,Triona Ni Dhomhnaill/Solus,Kevin Burke & Micheal O'Domhnaill/On A Cold Winter's Day; Chri,stmas Eve,100765
100767,ae0cfe0e,Toshiko Yonekawa,The Worls of So,folk,,,1982,Rokudan,Chidori No Kyoku,Midare,Yachiyo Jishi,100767
100768,ae0d790d,Laurie Geltman,No Power Steering,folk,,,,Growing Down,Bloodline,Payoff,Bobby Called From Texas,100768
100769,ae0d7a0d,Galadriel,Chevalier Dragan,folk,,,,La Fille Des Villes (Andro),Une Vie (Maraichine),Bien Sur (Bourr e 2 Temps),Chevalier Dragan (Andro),100769
100770,ae0db10d,diverse,Liederbestenliste Live,folk,National Folk,YEAR: 1991,1991,Christof St hlin - Kaiserquartett,Wolf Bermann - Ach die erste Liebe,Haindling - Lang scho nimmer g'sehn,Stefanie Werger - Janis,100770
100771,ae0de30d,SEMPRE NOI,Sempre noi in concerto,folk,Folk,,,01-Canzone per un'amica,02-per fare un uomo,03-Vieni via con me,04-Senza discutere,100771
100773,ae0e1f0c,Various Artists,Celtic Mystique,folk,,,,Macian Of Glencoe,"The heather, She Grows/Island",Spinning Song,Danny Boy,100773
100774,ae0e260e,Jewel,This Way,folk,,,,Standing Still,Jesus Loves You,Everybody Needs Someone Sometime,Break Me,100774
100775,ae0e290c,サイゲンジ,saigenji,folk,Indie,YEAR: 2002,2002,弧動,記憶,NAMIMA,イルカ,100775
100777,ae0e5c0d,Nino ferrer,La d sabusion,folk,Pop-Folk,YEAR: 1993,1993,Notre ch re Russie,La d sabusion,Le bonheur,Blues en fin du monde,100777
100778,ae0eff0d,harris newman,non-sequiturs,folk,folk,,2003,around about thirty-six,bitten,the bullheaded stranger,sometimes having a bad attitude is all it takes,100778
100779,ae0f980e,Ghymes,H javar zs,folk,Folk,,2002, llatfarm,V gyalku,P r g a m z,Janu r,100779
100780,ae10aa0d,Various Artists,Sayas y huay os,folk,Folk,,,Tupay-Soy Caporal,Kjarkas-Saya de San Andr s,Vitamina Bras-Celia,Proyecci n-Zambos de Coraz n,100780
100781,ae10d00d,Ntalaras Giwrgos Symmetoxes) 192 Kbps,3arxakos - Galanh - Synaulia (live) (1988) 192 Kbps,folk,Greek Live, Diskadiko http://www.diskadiko.net,1988,Mana mou ELlas,To dixty,Stou 8wma,Mpournobalia,100781
100782,ae12680e,Jean Marc Volcy,Bonbon,folk,Folk,,2000,Sexy,larg dilo,voulevou danse,lougarou,100782
100783,af089c0c,various,Irish Beer Drinking Favorites,folk,Celtic,YEAR: 1988 ID3G:  88,1988,Seven Drunken Nights,Three Young Ladies Drinking Whiskey Before Breakfast,Fiddler's Green,Muirsheen Durkin,100783
100784,af08b00c,Eddy Navia,En Charango,folk,National Folk,YEAR: 1990 ID3G: 82,1990,Seleccion Musica Rusa / Folklore Ruso,Taquito Militar / Mariano Mores,Tren Lechero / Felix Cardozo,Marcha Turca / Mozart,100784
100785,af08ef0c,Various Artists,"Las mejores rumbas, CD2",folk,Folk,,1991,Los Chorbos / Vuelvo a casa,Los Amaya / Caramelos,Bord n 4 / Qu  cara m s bonita,Los Marisme os / Maruja lim n,100785
100786,af09750c,Studio LEA Kinderkoor,Ik ken je wel!,folk,Gospel,\nYEAR: 2000  ID3G:  38,2000,Ik ken je wel!,Ademloos,Iedereen is anders,Help mij om stil te zijn,100786
100787,af097c0c,Gavino y La Sombra,Mas Que Nunca,folk,Tejano,"Gavino Guerrero y La Sombra, Genre is Tejano, Sergio A. Martinez",,Que Sera Lo Que Me Das,Las LLaves De Mi Alma,Quiera Saber Lo Que Sabes De Mi,Un Beso Nada Mas,100787
100788,af09800c,Emily Kurn,White Bird,folk,Folk/Rock,,2003,01 - White Bird,02 - Annie and Sam,03 - Dave's Song,04 - Big Sky,100788
100789,"af098d0e,c2098d0e",hubert von goisern,trad,folk,Austropop,coyright @ lawine\\r\nv  02.03.2001 YEAR: 2000,2000, ber d'alma,zilln  bern see,hahnpfalz,von der hohen alm,100789
100790,af09a90d,Clocharles,Clocharles,folk,Folk,YEAR: 2001,2001,All of me,Fr hling in Wien,Zucker im Kaffee,Autumn leaves,100790
100791,af0a110d,Laurence Nugent,Traditional Irish Music for Flute and Tin Whistle,folk,,,,Dave White's - Just Crazing (Reels),Kitty's Ramnles - The Sorrowful Shiling (Jigs),The Fair of Ballydarreen - Brendan McGlinchey's (Reels),The Drunken Sailor (Hornpipe),100791
100792,af0a7c0d,Various artists,Mestres da gaita,folk,Folklore,,1997,Xos  l. Miguelez - Roch' Morvan,Anxo L. Garc a - Mui eira de polo,Juanjo Fern ndez - Jotas e mui eiras,Xos  M. Budi o - Un dia en Compostela,100792
100793,"af0a870c,b50a870c",Various,Pipes & Drums Of Scotland,folk,,,,Beeston Pipe Band / Amazing Grace,Beeston Pipe Band / Piper Edward John Morris / Gordon Highlanders Slow,Air / Angus MacKinnon March / British Legion March,Beeston Pipe Band / Lord Alexander Kennedy / Maggie Cameron / The York,100793
100794,af0aab0b,Inca Sapi,Music of the Andes,folk,,,,San Juan de los Toros,Yo volvere,Inca Sapi,Solo sin ti,100794
100795,af0adb0c,The Divers,Water,folk,,,,Espresso My Love,The Book Song,Canned Goods,Water,100795
100796,af0ae00e,Alpentrio Tirol,Made in Austria,folk,Folk,YEAR: 2002,2002,Mi Corazon,Sterne der Liebe,Und wenn Tirol am Nordpol w r ,Hallo kleine Traumfrau,100796
100797,af0ae40e,Les Ours du Scorff,La maison des bisous,folk,Celtic,YEAR: 1996,1996,Le vieux perroquet,La maison des bisous,Trois petits ours s'en vont au bois,Mon parrain c'est un musicien,100797
100798,af0aeb0c,Lynn Miles,Chalk This One Up To The Moon,folk,,,,All I Ever Wanted,It's Gone,It's Hockey Night In Canada,I Can't Tell You Why,100798
100799,af0b0a0e,Tramps,Fireland,folk,Folk,,1998,Home By Bearna - Frosty Morning,Me And Jenny,Bank Of The Roses,Lord Franklin,100799
100800,af0b230d,Nuorva & M ki-Lohiluoma,Toisten tie,folk,Gospel,YEAR: 2000 ID3G:  38,2000,Kaikki n m  vuodet,Katariina,El m   ja hengellist  el m  ,Toisten tie,100800
100801,af0b260d,Federico Sirianni & Molotov Orchestra,Onde Clandestine,folk,Folk,,,(intro track),Navigante,Caldo Da Impazzire,Vesna,100801
100802,af0b300c,Sunita Staneslow,City of Gold,folk,Instrumental,,1997,And They Shall Be Heard,In Jerusalem,Our Song,Pilgrimage to Jerusalem,100802
100803,af0b440c,Mo Leverett,The Sacrament of Life,folk,Folklore,ID3G: 115,,Let's Build a City,Ain't no place like New Orleans,Cajun Queen,Holding on to Randy,100803
100804,af0b6c0e,G. Ntalaras,Zwntanes Hxografhseis,folk,Greek,,2004,h mana tou ale3androu,o metoikos,an 8umh8eis to oneiro mou,skonh,100804
100805,af0b940c,Martyn Joseph/Tom Robinson/Steve Knightley,"Faith, Folk & Anarchy",folk,Folk-Rock,,2002,The Thin Green Line,Wake Me Up,I've Got Faith In You,Killing Fields,100805
100806,af0bc30d,Steve Kritzer,Keeper of the Stones,folk,Folk,YEAR: 1998 ID3G: 80,1998,Keeper of the Stones,We Could Use a Good Rain,Watching the Sow Come Down,I'm My Own Grampa,100806
100807,af0bce0f,Basia Szarek,My path of love,folk,Easy Listening,,,Caccini / Ave Maria,"Sieczynski / Wien, Stadt meiner Traeume","Bizet / Chanson des Gitanes (\Carmen\"")""",Puccini / O mio babbino caro,100807
100808,af0bee0d,              ,               ,folk,Folk,,2003,                           ,          ,          ,            ,100808
100809,af0c0b0e,Varios,Celtic Moods/ Volumen 1 Disco 1,folk,Celtic,,2001,Peace of the spirit / Celtic Ensemble,Elfin dance / Celtic Ensemble,Lake of dreams / Celtic Ensemble,Kyrie Eleison (Lord have mercy) / Nick & Anita Haigh,100809
100810,af0c310d,Him,Razorblade Romance,folk,Gothic Rock,YEAR: 2000 ID3G: 91,2000,I Love You,Poison Girl,Join Me In Death,Right Here In My Arms,100810
100811,af0c6e0c,Paris-Londres,Paris Londres,folk,Folk,YEAR: 1998,1998,Eva (Instrumental),Pastis,Dormez-vous?,Baba Cool,100811
100812,af0c880c,GERARDO ALFONSO,EL ILUSTRADO CABALLERO DE PARIS,folk,Folk,,2001,LO QUE ME ATRAPA AQUI,EL ILUSTRADO CABALLERO DE PARIS,ASI DE SENCILLO,BARRIO CHINO,100812
100813,af0c8e0e,The Ecclestons,The Home Fires,folk,Celtic/Folk,You can call me Obbe or Mushi.,,Rocky Road to Dublin,MacPherson's Lament,Waxies' Dargle,Dirty Old Town,100813
100815,af0ca80e,Timoria,Eta Beta,folk,Folk-Rock,,1997,Sono Qui,Faccia da Rock Star,Fioriscono,Vola Piano,100815
100816,af0cda0d,Kalai,Acoustacism,folk,Acoustic,,2001,Both Sides,It Passed,Untouched,Haley's Love,100816
100817,af0cde0c,Stephen Fearing,The Assassin's Apprentice,folk,,,,The Assassin's Apprentice,Give It Up,The Longest Road,Expectations,100817
100818,af0d030d,Bob Dylan,Good As I Been to You,folk,folk,,,Frankie & Albert,Jim Jones,Blackjack Davey,Canadee-I-O,100818
100819,af0d070e,Blair Douglas,A Summer In Skye,folk,,Featuring 14 original tracks composed by Blair Douglas.\nProduced by Ch,,A Summer in Skye,The Skye Glen Waltz,The Second Sight,The Landlord's Walk,100819
100820,af0d0f0c,LaShun Pace,Just Because God Said It,folk,Gospel,YEAR: 1998,1998,Ascension (Don't Ever Wonder),Just Because God Said It (Part I),Just Because God Said It (Part II),Be Grateful,100820
100821,af0d370d,Kris Kehr and Stone Poets,Live At Crowbar,folk,,,,Talking At Me,Atlantic City,"Long, Long Year",I'll Tell You Why,100821
100822,af0d450f,BRASIL,Volumen 27,folk,Other,,1999,Baden Powell / Canto de Ossanha,Vinicius de Moraes y Toquinho / Onde anda vo  ,Nara Le o / Marcha da quarta feira de cinzas,Astrus Gilberto / Tristeza,100822
100823,af0d680d,David Roth,Pearl Diver,folk,Folk,,2004,Before I die,Bake Sale,Rising in Love,Pearl Diver,100823
100824,af0db50e,Stacey Board,Drive,folk,Folk,,2001,Car and Radio Concerto,Unravelling,Drive,Half Of It,100824
100825,af0db70c,Ceoltiri Loch Lao,Ceoltiri Loch Lao,folk,,,,"The Bride's favourite, The Dusty Windowswill & Strike the Gay Harp (ji",Ta Dha Ghabhairin Bhui Agam & Peigin Leitir Mhoir (airs),The Sally Gardens (song),"Over the Moor to Maggie, Cooley's Reel & The Green Groves of Erin (ree",100825
100826,af0dd00e,Gheorghe Zamfir & Marcel Cellier Orgue (1/2),Improvisations pour Fl te de pan et Orgue (1/2),folk,,"Panpipe played by Gheorghe Zamfir, Organ played by MarcelCellier,\nRec",,Inima Cu Venin Mult,Doina Din Banat,Ca Din Caval,C ntec Muntenesc,100826
100827,af0e2c0d,Lunik,Weather,folk,Pop-Folk,YEAR: 2003,2003,Go on,The Most Beautiful Song,Through Your Eyes,Weather,100827
100828,af0e960e,Four Shillings Short,Dodging Lodging,folk,Celtic,,2000,Behind the haystack - The Blarney Turk - Banish Misfortune,Paradise,Katie cruel,Raga Misra Todi,100828
100829,af0e970c,Jabu Khanyile,The Prince,folk,M sica Sudafricana,,1999,Judgement Day,Hope,The Prince,Losi,100829
100830,af0ea10c,Oliver Shanti & Friends,Well Balanced,folk,Native American,YEAR: 1996,1996,Well Balanced,Indian Caremony,Fight Without Fear,Shaman,100830
100831,af0ef00d,Mahotella Queens feat. Joe Nina,Heimatkl nge 2001 (Live),folk,,Mbaqanga & Kwaito\nRadio Multikulti Live-Mitschnitt: 7.Konzert\n22.08.,,1,2,3,4,100831
100832,af0f011d,Various,100 Irish Ballads - Volume 1,folk,,(P)(C) 1981 Walton Manufacturing Ltd.\n\nThis CD contains the first ve,,1,2,3,4,100832
100833,af0f4a0e,John Spiers and Jon Boden,Through and Through,folk,Folk,,2003,Rambling Sailor,The Rochdale Coconut Dance,Earl Richard,The Quaker/Brighton Camp,100833
100834,af0fce0e,Keller Williams,Laugh,folk,,,2002,Freeker By The Speaker,One Hit Wonder,Hunting Charlie,Alligator Alley,100834
100835,af10620d,Bob's Child,MGOBO,folk,Neo Folk,,2003,Head Music,Fire and Wine,New Years Eve,Sweet Dream Lady,100835
100836,a007b80c,Lalo Schifrin,Bullitt Original Motion Picture Soundtrack,jazz,Funk,,1968,Bullitt (Main Title),"Room \26\""""",Hotel Daniels,The Aftermath Of Love,100836
100837,a0086a0c,Billie Holiday,1949-52 Radio & TV Broadcasts,jazz,jazz,,,My man,Miss brown to you,Keeps on a' rainin',Lover man,100837
100838,a008f40c,Count Basie,Basie's Beatle Bag,jazz,,,,Help,Can't Buy Me Love,Michelle,I Wanna Be Your Man,100838
100839,a0091e0c,Various,Dance Classics - Waltz,jazz,,,,Somewhere My Love,What The World Needs Now,Moon River,Eternally,100839
100840,a009d40c,Romane,Swing In Nashville,jazz,Jazz,,1998,Swing For Ninine,D'Jango's Waltz,Minor Swing,Nuages,100840
100841,a00a1a0c,The Tovy Meshoulam Trombone Quartet,Slide by Slide,jazz,,,,Georgia on My Mind,Brass Tacks,Noa's After Midnight Blues,Stardust,100841
100842,a00a7a0c,Glenn Miller Orchestra directed by Wil Salden,Best of Gelenn Miller,jazz,,,,American Patrol,Adios,Anvil Chorus,I Know Why,100842
100843,a00ac20b,Kevyn Lettau,The Language of Flowers,jazz,Jazz,,1998,The Language of Flowers,Have You Ever Wondered,Lucky Girl,Little Things,100843
100844,a00b230a,Ken Navarro,When Night Calls,jazz,,,,When Night Calls,My Lucky Stars,Club Midnight,The Night is Young,100844
100845,a00b240a,Evan Marks,Three day weekend,jazz,,,,I like my wah wah funky,Shakedown,Three day weekend,Days gone by,100845
100846,a00b930c,Nyoy Volante With Mannos,Nyoy Volante with Mannos,jazz,Acoustic,,2003,What Do I Do?,You're My You,Simple Lang Talaga,Kahit Ika'y Panaginip Lang,100846
100847,a00bdd0c,Ken Watson,A Little Chin Music,jazz,,,,The Genesis Clone Variations,Batting Practice (A Little Chin Music 9),Waiting Room,Waterloo,100847
100848,a00bed0b,Jacuzzi,Enthusiasm,jazz,Jazz+Funk,,1999,body move (part I & II),truth,what a mess,silk string,100848
100849,a00bfc0a,The Zawinul Syndicate,Lost Tribes,jazz,Fusion,YEAR: 1992,1992,Patriots,South Africa,Lost Tribes,Rua Paula Freitas,100849
100850,a00c120d,Various Artists,Ska: the Third Wave Volume 5,jazz,,,,Royal Crown Revue / The Walkin' Blues,Skavoovie & The Epitones / She Sure Can Cook,My Man Friday / Monkey Business,Unsteady / One For the Road,100850
100851,a00c250b,Dinah Washington,Live At Birdland,jazz,Jazz,Last recordings of Dinah Washington,,1. Soft Wind,"2. Medley:What A Difference A Day Made,I Thought About You,Love Is Here To Stay",3. Somewhere Along The Line,"4. Medley: What A Difference...,I Thought...,Makin'Whoopie",100851
100852,a00c4c0a,Fay Claassen,Rhymes,jazz,,,,Fay Claassen / Con Alma,Fay Claassen / What Are You Doing The Rest Of Your Life,Fay Claassen / Wild Is Love,Fay Claassen / La Belle Dame Sans Regrets,100852
100853,a00c980c,Charlie Mariano,Charlie Mariano Quartet,jazz,,,1954,Johnny one note,The very thought of you,Smoke gets in your eyes,King for a day,100853
100854,a00ca70c,Kirk Tamura Trio,Sail Away,jazz,Jazz,,2001,Yes and No,Sail Away,Do Wop a DiDi,All Through the Night,100854
100855,a00d000d,Chayanne,Atado A Tu Amor,jazz,,,,Dejaria Todo,Soy Como Un Ni o,Enamorado,Atado a tu amor,100855
100856,a00d070c,                ,            ,jazz,Pop,YEAR: 2001 ID3G: 13,2001,           ,              ,            ,            ,100856
100857,a00d280d,Duke Ellington,The Great Paris Concert - Disc 2,jazz,,,1963,Jam With Sam,Happy-Go-Lucky Local,Tone Parallel to Harlem,Don't Get Around Much Anymore,100857
100858,a00d800c,Kim Waters,Sax Appeal,jazz,Jazz,,1991,Sax Appeal,Bring The Troops Back Home,Vision Of Love,Springtime,100858
100859,a00e0a0b,Miles DAVIS,Miles Davis/Shelley Mann: Big Artist Collection,jazz,jazz,ID3G: 8,,So What,Round Midnight,Bye Bye Blackbird,Blue In Green,100859
100860,a00e0d0b,Andy Summers,The Last Dance of Mr. X,jazz,,,,Big Thing,The Three Marias,Strange Earth,Afro Blue,100860
100861,a00e2d18,Various Artistsw 1,Zimy zal - piosenki z Kabaretu Starszych Panow 1,jazz,Cabaret,,1992,Nie pozaluje pan/Magda Umer,"Rozmowa telefoniczna_01/Magda Umer, Jeremi Przybora",Piosenka jest dobra na wszystko/Zespol,"Rozmowa telefoniczna cd_02/Magda Umer, Jeremi Przybora",100861
100862,a00ef10c,Various,Smooth Moods,jazz,Jazz,YEAR: 1998 ID3G: 8,1998,01-Take Five (Dave Brubeck),02-Catching The Sun (Spyro Gyra),03-Curves Ahead (Rippingtons),04-Lily Was Here (Candi Duffer),100862
100863,a00f070b,Various Artists,Hed Kandi - Back To Love (CD2),jazz,House,,1999,"Zoe / Sunshine On A Rainy Day [Original 12\ Version]""","The Family Stand / Ghetto Heaven [Original Soul II Soul 12\ Re""",mix With Jazzy B],Diana Brown and Barrie K Sharpe / The Masterplan [Extended Ver,100863
100864,a00f1c0a,Cueball,Thew Big Nervous Chill,jazz,,,,Jazbah Scenarios,Nocturnal potation,Groovie Gravy,Warm Chill,100864
100865,a00f210b,Abdullah Ibrahim,South African Ambassador,jazz,,,,The Wedding,Sweet Samba,Joan---Capetown Flower,Tuang Guru,100865
100866,a00f2e0c,Various Artists,Javaanse Jongens Eetcafe/Xtra Hot X-Perience,jazz,,,,New Cool Collective/Flootie,Wizards of Ooze/Cheezy,Simon Phillips/Out Of The Blue,Carola Grey/The Search For Taco 9,100866
